Loan_ID,Default
L00001998,0
L00001999,0
L00002000,1
L00002001,1
L00002002,0
L00002003,0
L00002004,1
L00002005,0
L00002006,0
L00002007,0
L00002008,1
L00002009,0
L00002010,1
L00002011,1
L00002012,0
L00002013,0
L00002014,0
L00002015,1
L00002016,0
L00002017,0
L00002018,0
L00002019,1
L00002020,0
L00002021,1
L00002022,0
L00002023,0
L00002024,0
L00002025,0
L00002026,0
L00002027,0
L00002028,0
L00002029,0
L00002030,1
L00002031,0
L00002032,0
L00002033,0
L00002034,0
L00002035,0
L00002036,0
L00002037,0
L00002038,0
L00002039,0
L00002040,0
L00002041,0
L00002042,0
L00002043,0
L00002044,0
L00002045,1
L00002046,0
L00002047,0
L00002048,0
L00002049,0
L00002050,0
L00002051,0
L00002052,0
L00002053,0
L00002054,0
L00002055,1
L00002056,0
L00002057,0
L00002058,0
L00002059,1
L00002060,0
L00002061,0
L00002062,0
L00002063,0
L00002064,0
L00002065,1
L00002066,0
L00002067,0
L00002068,0
L00002069,1
L00002070,0
L00002071,1
L00002072,0
L00002073,0
L00002074,0
L00002075,0
L00002076,0
L00002077,0
L00002078,0
L00002079,0
L00002080,0
L00002081,1
L00002082,0
L00002083,1
L00002084,0
L00002085,0
L00002086,0
L00002087,0
L00002088,0
L00002089,0
L00002090,0
L00002091,0
L00002092,0
L00002093,0
L00002094,1
L00002095,0
L00002096,0
L00002097,0
L00002098,0
L00002099,0
L00002100,1
L00002101,0
L00002102,0
L00002103,0
L00002104,0
L00002105,0
L00002106,0
L00002107,0
L00002108,0
L00002109,0
L00002110,0
L00002111,0
L00002112,0
L00002113,0
L00002114,1
L00002115,0
L00002116,0
L00002117,0
L00002118,0
L00002119,0
L00002120,1
L00002121,0
L00002122,1
L00002123,0
L00002124,0
L00002125,0
L00002126,0
L00002127,0
L00002128,1
L00002129,1
L00002130,0
L00002131,1
L00002132,0
L00002133,0
L00002134,0
L00002135,0
L00002136,0
L00002137,1
L00002138,1
L00002139,1
L00002140,0
L00002141,0
L00002142,0
L00002143,0
L00002144,0
L00002145,0
L00002146,0
L00002147,0
L00002148,0
L00002149,0
L00002150,0
L00002151,0
L00002152,0
L00002153,0
L00002154,1
L00002155,0
L00002156,0
L00002157,0
L00002158,0
L00002159,0
L00002160,0
L00002161,0
L00002162,0
L00002163,0
L00002164,0
L00002165,0
L00002166,0
L00002167,0
L00002168,0
L00002169,0
L00002170,0
L00002171,0
L00002172,1
L00002173,0
L00002174,0
L00002175,0
L00002176,0
L00002177,0
L00002178,0
L00002179,0
L00002180,0
L00002181,0
L00002182,0
L00002183,0
L00002184,0
L00002185,0
L00002186,1
L00002187,0
L00002188,0
L00002189,1
L00002190,0
L00002191,0
L00002192,0
L00002193,0
L00002194,1
L00002195,0
L00002196,0
L00002197,1
L00002198,0
L00002199,0
L00002200,0
L00002201,0
L00002202,0
L00002203,0
L00002204,0
L00002205,0
L00002206,0
L00002207,0
L00002208,0
L00002209,0
L00002210,1
L00002211,0
L00002212,0
L00002213,0
L00002214,0
L00002215,1
L00002216,0
L00002217,1
L00002218,1
L00002219,0
L00002220,1
L00002221,0
L00002222,0
L00002223,0
L00002224,0
L00002225,0
L00002226,0
L00002227,1
L00002228,0
L00002229,0
L00002230,0
L00002231,0
L00002232,0
L00002233,0
L00002234,0
L00002235,0
L00002236,0
L00002237,0
L00002238,0
L00002239,0
L00002240,0
L00002241,0
L00002242,0
L00002243,0
L00002244,0
L00002245,0
L00002246,1
L00002247,0
L00002248,0
L00002249,0
L00002250,0
L00002251,0
L00002252,0
L00002253,0
L00002254,0
L00002255,0
L00002256,0
L00002257,0
L00002258,0
L00002259,0
L00002260,0
L00002261,0
L00002262,0
L00002263,0
L00002264,0
L00002265,0
L00002266,1
L00002267,0
L00002268,1
L00002269,0
L00002270,0
L00002271,1
L00002272,0
L00002273,0
L00002274,0
L00002275,0
L00002276,1
L00002277,1
L00002278,0
L00002279,0
L00002280,1
L00002281,0
L00002282,0
L00002283,0
L00002284,0
L00002285,1
L00002286,0
L00002287,1
L00002288,0
L00002289,1
L00002290,0
L00002291,0
L00002292,0
L00002293,0
L00002294,0
L00002295,0
L00002296,0
L00002297,0
L00002298,0
L00002299,0
L00002300,1
L00002301,0
L00002302,0
L00002303,1
L00002304,0
L00002305,0
L00002306,0
L00002307,0
L00002308,0
L00002309,0
L00002310,0
L00002311,0
L00002312,0
L00002313,1
L00002314,0
L00002315,0
L00002316,0
L00002317,0
L00002318,0
L00002319,0
L00002320,0
L00002321,0
L00002322,1
L00002323,0
L00002324,0
L00002325,0
L00002326,1
L00002327,1
L00002328,1
L00002329,0
L00002330,0
L00002331,0
L00002332,0
L00002333,0
L00002334,0
L00002335,1
L00002336,0
L00002337,0
L00002338,1
L00002339,1
L00002340,0
L00002341,0
L00002342,0
L00002343,0
L00002344,0
L00002345,0
L00002346,0
L00002347,1
L00002348,0
L00002349,0
L00002350,1
L00002351,0
L00002352,0
L00002353,0
L00002354,0
L00002355,0
L00002356,0
L00002357,0
L00002358,0
L00002359,0
L00002360,0
L00002361,0
L00002362,0
L00002363,0
L00002364,0
L00002365,0
L00002366,0
L00002367,0
L00002368,1
L00002369,0
L00002370,0
L00002371,0
L00002372,1
L00002373,0
L00002374,0
L00002375,0
L00002376,0
L00002377,0
L00002378,1
L00002379,0
L00002380,1
L00002381,0
L00002382,0
L00002383,0
L00002384,0
L00002385,0
L00002386,0
L00002387,0
L00002388,0
L00002389,0
L00002390,0
L00002391,0
L00002392,0
L00002393,1
L00002394,0
L00002395,0
L00002396,0
L00002397,0
L00002398,0
L00002399,0
L00002400,0
L00002401,1
L00002402,0
L00002403,0
L00002404,1
L00002405,0
L00002406,0
L00002407,0
L00002408,0
L00002409,0
L00002410,0
L00002411,0
L00002412,0
L00002413,1
L00002414,0
L00002415,0
L00002416,0
L00002417,0
L00002418,0
L00002419,0
L00002420,0
L00002421,1
L00002422,1
L00002423,0
L00002424,0
L00002425,0
L00002426,0
L00002427,0
L00002428,0
L00002429,0
L00002430,1
L00002431,0
L00002432,0
L00002433,0
L00002434,0
L00002435,0
L00002436,0
L00002437,0
L00002438,0
L00002439,0
L00002440,0
L00002441,0
L00002442,0
L00002443,0
L00002444,0
L00002445,0
L00002446,0
L00002447,0
L00002448,0
L00002449,1
L00002450,1
L00002451,1
L00002452,0
L00002453,0
L00002454,0
L00002455,1
L00002456,0
L00002457,0
L00002458,1
L00002459,0
L00002460,0
L00002461,0
L00002462,0
L00002463,0
L00002464,0
L00002465,0
L00002466,0
L00002467,0
L00002468,0
L00002469,0
L00002470,0
L00002471,1
L00002472,0
L00002473,0
L00002474,1
L00002475,1
L00002476,0
L00002477,0
L00002478,1
L00002479,0
L00002480,1
L00002481,0
L00002482,0
L00002483,0
L00002484,0
L00002485,0
L00002486,0
L00002487,0
L00002488,0
L00002489,0
L00002490,0
L00002491,0
L00002492,0
L00002493,0
L00002494,0
L00002495,0
L00002496,0
L00002497,0
L00002498,0
L00002499,0
L00002500,0
L00002501,0
L00002502,0
L00002503,0
L00002504,0
L00002505,0
L00002506,0
L00002507,0
L00002508,0
L00002509,0
L00002510,1
L00002511,0
L00002512,0
L00002513,0
L00002514,0
L00002515,0
L00002516,1
L00002517,0
L00002518,0
L00002519,0
L00002520,0
L00002521,0
L00002522,1
L00002523,0
L00002524,0
L00002525,0
L00002526,0
L00002527,0
L00002528,1
L00002529,0
L00002530,0
L00002531,1
L00002532,0
L00002533,1
L00002534,0
L00002535,1
L00002536,0
L00002537,0
L00002538,0
L00002539,0
L00002540,0
L00002541,0
L00002542,0
L00002543,0
L00002544,0
L00002545,0
L00002546,0
L00002547,0
L00002548,0
L00002549,0
L00002550,0
L00002551,0
L00002552,0
L00002553,0
L00002554,1
L00002555,0
L00002556,0
L00002557,0
L00002558,0
L00002559,0
L00002560,0
L00002561,0
L00002562,0
L00002563,0
L00002564,0
L00002565,0
L00002566,0
L00002567,0
L00002568,0
L00002569,0
L00002570,0
L00002571,0
L00002572,1
L00002573,0
L00002574,0
L00002575,0
L00002576,0
L00002577,0
L00002578,0
L00002579,0
L00002580,0
L00002581,0
L00002582,0
L00002583,0
L00002584,0
L00002585,0
L00002586,0
L00002587,0
L00002588,1
L00002589,0
L00002590,0
L00002591,0
L00002592,0
L00002593,0
L00002594,0
L00002595,0
L00002596,0
L00002597,0
L00002598,0
L00002599,0
L00002600,0
L00002601,1
L00002602,0
L00002603,0
L00002604,1
L00002605,0
L00002606,0
L00002607,0
L00002608,0
L00002609,0
L00002610,0
L00002611,0
L00002612,0
L00002613,0
L00002614,0
L00002615,0
L00002616,0
L00002617,0
L00002618,0
L00002619,0
L00002620,0
L00002621,0
L00002622,0
L00002623,0
L00002624,0
L00002625,1
L00002626,0
L00002627,0
L00002628,0
L00002629,0
L00002630,1
L00002631,0
L00002632,0
L00002633,0
L00002634,0
L00002635,0
L00002636,0
L00002637,0
L00002638,0
L00002639,1
L00002640,0
L00002641,0
L00002642,0
L00002643,1
L00002644,0
L00002645,0
L00002646,0
L00002647,0
L00002648,1
L00002649,0
L00002650,0
L00002651,0
L00002652,0
L00002653,0
L00002654,1
L00002655,0
L00002656,0
L00002657,0
L00002658,0
L00002659,0
L00002660,0
L00002661,0
L00002662,0
L00002663,0
L00002664,0
L00002665,1
L00002666,0
L00002667,0
L00002668,0
L00002669,0
L00002670,1
L00002671,0
L00002672,0
L00002673,0
L00002674,1
L00002675,0
L00002676,0
L00002677,0
L00002678,1
L00002679,0
L00002680,0
L00002681,0
L00002682,1
L00002683,0
L00002684,0
L00002685,0
L00002686,1
L00002687,0
L00002688,0
L00002689,0
L00002690,0
L00002691,0
L00002692,1
L00002693,0
L00002694,0
L00002695,0
L00002696,0
L00002697,0
L00002698,0
L00002699,1
L00002700,0
L00002701,0
L00002702,1
L00002703,1
L00002704,0
L00002705,0
L00002706,0
L00002707,0
L00002708,0
L00002709,0
L00002710,0
L00002711,0
L00002712,0
L00002713,0
L00002714,0
L00002715,0
L00002716,0
L00002717,0
L00002718,0
L00002719,0
L00002720,1
L00002721,0
L00002722,0
L00002723,0
L00002724,0
L00002725,0
L00002726,0
L00002727,0
L00002728,0
L00002729,1
L00002730,0
L00002731,0
L00002732,0
L00002733,1
L00002734,0
L00002735,0
L00002736,0
L00002737,0
L00002738,0
L00002739,0
L00002740,0
L00002741,1
L00002742,1
L00002743,0
L00002744,0
L00002745,0
L00002746,0
L00002747,0
L00002748,0
L00002749,0
L00002750,0
L00002751,0
L00002752,1
L00002753,0
L00002754,0
L00002755,0
L00002756,0
L00002757,0
L00002758,0
L00002759,0
L00002760,0
L00002761,0
L00002762,0
L00002763,0
L00002764,0
L00002765,0
L00002766,1
L00002767,0
L00002768,1
L00002769,0
L00002770,0
L00002771,0
L00002772,0
L00002773,0
L00002774,0
L00002775,0
L00002776,0
L00002777,1
L00002778,0
L00002779,0
L00002780,0
L00002781,0
L00002782,0
L00002783,0
L00002784,0
L00002785,1
L00002786,0
L00002787,1
L00002788,0
L00002789,0
L00002790,0
L00002791,0
L00002792,0
L00002793,0
L00002794,0
L00002795,1
L00002796,0
L00002797,0
L00002798,0
L00002799,0
L00002800,0
L00002801,1
L00002802,0
L00002803,0
L00002804,0
L00002805,0
L00002806,0
L00002807,0
L00002808,0
L00002809,1
L00002810,0
L00002811,1
L00002812,0
L00002813,0
L00002814,0
L00002815,0
L00002816,0
L00002817,1
L00002818,0
L00002819,0
L00002820,1
L00002821,0
L00002822,0
L00002823,0
L00002824,0
L00002825,0
L00002826,0
L00002827,0
L00002828,0
L00002829,0
L00002830,1
L00002831,0
L00002832,0
L00002833,0
L00002834,0
L00002835,0
L00002836,1
L00002837,0
L00002838,0
L00002839,0
L00002840,0
L00002841,0
L00002842,0
L00002843,0
L00002844,1
L00002845,0
L00002846,0
L00002847,0
L00002848,0
L00002849,0
L00002850,0
L00002851,0
L00002852,0
L00002853,0
L00002854,1
L00002855,0
L00002856,0
L00002857,0
L00002858,0
L00002859,0
L00002860,0
L00002861,0
L00002862,0
L00002863,0
L00002864,0
L00002865,0
L00002866,0
L00002867,0
L00002868,0
L00002869,0
L00002870,0
L00002871,0
L00002872,0
L00002873,1
L00002874,0
L00002875,0
L00002876,1
L00002877,0
L00002878,0
L00002879,0
L00002880,0
L00002881,0
L00002882,0
L00002883,1
L00002884,0
L00002885,0
L00002886,0
L00002887,0
L00002888,0
L00002889,1
L00002890,0
L00002891,0
L00002892,0
L00002893,0
L00002894,0
L00002895,0
L00002896,0
L00002897,0
L00002898,0
L00002899,1
L00002900,0
L00002901,0
L00002902,0
L00002903,0
L00002904,0
L00002905,0
L00002906,0
L00002907,1
L00002908,0
L00002909,0
L00002910,0
L00002911,1
L00002912,0
L00002913,0
L00002914,0
L00002915,0
L00002916,0
L00002917,0
L00002918,0
L00002919,1
L00002920,0
L00002921,0
L00002922,0
L00002923,0
L00002924,0
L00002925,0
L00002926,0
L00002927,1
L00002928,1
L00002929,0
L00002930,1
L00002931,0
L00002932,0
L00002933,1
L00002934,0
L00002935,0
L00002936,1
L00002937,0
L00002938,0
L00002939,0
L00002940,0
L00002941,0
L00002942,0
L00002943,0
L00002944,0
L00002945,0
L00002946,0
L00002947,0
L00002948,0
L00002949,1
L00002950,0
L00002951,0
L00002952,0
L00002953,0
L00002954,1
L00002955,0
L00002956,0
L00002957,0
L00002958,0
L00002959,1
L00002960,0
L00002961,0
L00002962,0
L00002963,0
L00002964,0
L00002965,0
L00002966,1
L00002967,0
L00002968,1
L00002969,0
L00002970,0
L00002971,0
L00002972,0
L00002973,0
L00002974,0
L00002975,0
L00002976,0
L00002977,0
L00002978,0
L00002979,0
L00002980,0
L00002981,0
L00002982,0
L00002983,0
L00002984,0
L00002985,0
L00002986,0
L00002987,1
L00002988,0
L00002989,0
L00002990,0
L00002991,0
L00002992,0
L00002993,0
L00002994,0
L00002995,1
L00002996,0
L00002997,1
L00002998,1
L00002999,0
L00003000,1
L00003001,0
L00003002,0
L00003003,0
L00003004,0
L00003005,0
L00003006,0
L00003007,0
L00003008,0
L00003009,0
L00003010,1
L00003011,0
L00003012,0
L00003013,0
L00003014,0
L00003015,0
L00003016,0
L00003017,0
L00003018,0
L00003019,0
L00003020,0
L00003021,0
L00003022,0
L00003023,0
L00003024,0
L00003025,0
L00003026,0
L00003027,0
L00003028,0
L00003029,0
L00003030,0
L00003031,0
L00003032,0
L00003033,0
L00003034,0
L00003035,0
L00003036,0
L00003037,1
L00003038,0
L00003039,0
L00003040,1
L00003041,0
L00003042,0
L00003043,0
L00003044,1
L00003045,0
L00003046,1
L00003047,1
L00003048,0
L00003049,0
L00003050,1
L00003051,0
L00003052,1
L00003053,0
L00003054,0
L00003055,0
L00003056,0
L00003057,0
L00003058,1
L00003059,0
L00003060,0
L00003061,0
L00003062,0
L00003063,0
L00003064,0
L00003065,0
L00003066,0
L00003067,0
L00003068,0
L00003069,0
L00003070,1
L00003071,0
L00003072,0
L00003073,0
L00003074,0
L00003075,0
L00003076,0
L00003077,0
L00003078,0
L00003079,0
L00003080,0
L00003081,0
L00003082,0
L00003083,0
L00003084,0
L00003085,1
L00003086,0
L00003087,1
L00003088,0
L00003089,0
L00003090,1
L00003091,1
L00003092,1
L00003093,0
L00003094,0
L00003095,0
L00003096,0
L00003097,0
L00003098,0
L00003099,0
L00003100,0
L00003101,0
L00003102,0
L00003103,0
L00003104,0
L00003105,0
L00003106,0
L00003107,1
L00003108,0
L00003109,0
L00003110,0
L00003111,1
L00003112,0
L00003113,1
L00003114,0
L00003115,0
L00003116,0
L00003117,1
L00003118,0
L00003119,1
L00003120,1
L00003121,0
L00003122,0
L00003123,0
L00003124,0
L00003125,0
L00003126,0
L00003127,0
L00003128,0
L00003129,0
L00003130,1
L00003131,0
L00003132,0
L00003133,0
L00003134,0
L00003135,0
L00003136,0
L00003137,0
L00003138,0
L00003139,1
L00003140,0
L00003141,0
L00003142,0
L00003143,0
L00003144,0
L00003145,0
L00003146,0
L00003147,1
L00003148,0
L00003149,1
L00003150,0
L00003151,0
L00003152,1
L00003153,1
L00003154,0
L00003155,0
L00003156,0
L00003157,0
L00003158,0
L00003159,0
L00003160,0
L00003161,0
L00003162,0
L00003163,0
L00003164,0
L00003165,0
L00003166,0
L00003167,0
L00003168,0
L00003169,0
L00003170,0
L00003171,0
L00003172,1
L00003173,0
L00003174,0
L00003175,1
L00003176,0
L00003177,0
L00003178,1
L00003179,0
L00003180,1
L00003181,0
L00003182,0
L00003183,0
L00003184,0
L00003185,0
L00003186,0
L00003187,1
L00003188,0
L00003189,1
L00003190,0
L00003191,0
L00003192,0
L00003193,0
L00003194,1
L00003195,1
L00003196,0
L00003197,0
L00003198,0
L00003199,0
L00003200,0
L00003201,0
L00003202,0
L00003203,0
L00003204,0
L00003205,0
L00003206,0
L00003207,0
L00003208,0
L00003209,0
L00003210,0
L00003211,0
L00003212,0
L00003213,0
L00003214,0
L00003215,0
L00003216,0
L00003217,1
L00003218,0
L00003219,0
L00003220,0
L00003221,0
L00003222,0
L00003223,0
L00003224,0
L00003225,0
L00003226,0
L00003227,0
L00003228,0
L00003229,0
L00003230,1
L00003231,0
L00003232,0
L00003233,0
L00003234,1
L00003235,0
L00003236,0
L00003237,0
L00003238,0
L00003239,0
L00003240,0
L00003241,0
L00003242,0
L00003243,0
L00003244,0
L00003245,0
L00003246,0
L00003247,0
L00003248,0
L00003249,1
L00003250,0
L00003251,0
L00003252,1
L00003253,0
L00003254,0
L00003255,0
L00003256,1
L00003257,0
L00003258,1
L00003259,0
L00003260,0
L00003261,0
L00003262,0
L00003263,0
L00003264,1
L00003265,0
L00003266,0
L00003267,0
L00003268,0
L00003269,1
L00003270,1
L00003271,0
L00003272,0
L00003273,0
L00003274,0
L00003275,1
L00003276,0
L00003277,0
L00003278,1
L00003279,1
L00003280,0
L00003281,0
L00003282,0
L00003283,0
L00003284,0
L00003285,0
L00003286,1
L00003287,0
L00003288,0
L00003289,0
L00003290,0
L00003291,1
L00003292,0
L00003293,0
L00003294,1
L00003295,1
L00003296,0
L00003297,1
L00003298,0
L00003299,1
L00003300,0
L00003301,1
L00003302,0
L00003303,0
L00003304,0
L00003305,0
L00003306,1
L00003307,1
L00003308,0
L00003309,1
L00003310,0
L00003311,0
L00003312,0
L00003313,1
L00003314,0
L00003315,0
L00003316,0
L00003317,0
L00003318,1
L00003319,0
L00003320,0
L00003321,0
L00003322,1
L00003323,1
L00003324,0
L00003325,0
L00003326,0
L00003327,0
L00003328,0
L00003329,0
L00003330,0
L00003331,0
L00003332,0
L00003333,0
L00003334,1
L00003335,0
L00003336,0
L00003337,0
L00003338,0
L00003339,0
L00003340,0
L00003341,1
L00003342,0
L00003343,0
L00003344,1
L00003345,1
L00003346,1
L00003347,0
L00003348,0
L00003349,0
L00003350,0
L00003351,0
L00003352,1
L00003353,0
L00003354,0
L00003355,0
L00003356,0
L00003357,0
L00003358,0
L00003359,0
L00003360,0
L00003361,0
L00003362,0
L00003363,1
L00003364,0
L00003365,0
L00003366,0
L00003367,0
L00003368,0
L00003369,0
L00003370,0
L00003371,1
L00003372,1
L00003373,0
L00003374,0
L00003375,0
L00003376,1
L00003377,0
L00003378,0
L00003379,0
L00003380,1
L00003381,0
L00003382,0
L00003383,0
L00003384,0
L00003385,1
L00003386,0
L00003387,0
L00003388,0
L00003389,0
L00003390,0
L00003391,0
L00003392,0
L00003393,1
L00003394,0
L00003395,0
L00003396,0
L00003397,0
L00003398,0
L00003399,0
L00003400,0
L00003401,0
L00003402,0
L00003403,1
L00003404,0
L00003405,0
L00003406,0
L00003407,0
L00003408,0
L00003409,0
L00003410,0
L00003411,1
L00003412,0
L00003413,1
L00003414,0
L00003415,0
L00003416,0
L00003417,0
L00003418,0
L00003419,0
L00003420,0
L00003421,0
L00003422,0
L00003423,0
L00003424,0
L00003425,0
L00003426,0
L00003427,0
L00003428,0
L00003429,0
L00003430,0
L00003431,0
L00003432,1
L00003433,0
L00003434,0
L00003435,0
L00003436,0
L00003437,1
L00003438,0
L00003439,0
L00003440,0
L00003441,0
L00003442,0
L00003443,0
L00003444,0
L00003445,0
L00003446,0
L00003447,0
L00003448,1
L00003449,0
L00003450,0
L00003451,0
L00003452,0
L00003453,0
L00003454,0
L00003455,0
L00003456,1
L00003457,0
L00003458,0
L00003459,0
L00003460,0
L00003461,0
